Experiment;Participant;Block;Triallist;Trial;Mapping;Stimulus;Accuracy;Correct_Key;Actual_Key;RT
Sizeloc1b;4;4;Blocklist1;9;compatible;small;1;left;left;333
Sizeloc1b;4;4;Blocklist1;10;compatible;small;1;left;left;316
Sizeloc1b;4;4;Blocklist1;11;compatible;large;1;right;right;395
Sizeloc1b;4;4;Blocklist1;12;compatible;small;1;left;left;454
Sizeloc1b;4;4;Blocklist1;13;compatible;large;1;right;right;472
Sizeloc1b;4;4;Blocklist1;14;compatible;small;1;left;left;472
Sizeloc1b;4;4;Blocklist1;15;compatible;small;1;left;left;449
Sizeloc1b;4;4;Blocklist1;16;compatible;small;1;left;left;394
Sizeloc1b;4;4;Blocklist1;17;compatible;small;1;left;left;454
Sizeloc1b;4;4;Blocklist1;18;compatible;small;1;left;left;408
Sizeloc1b;4;4;Blocklist1;19;compatible;small;1;left;left;387
Sizeloc1b;4;4;Blocklist1;20;compatible;large;1;right;right;455
Sizeloc1b;4;4;Blocklist1;21;compatible;large;1;right;right;352
Sizeloc1b;4;4;Blocklist1;22;compatible;large;1;right;right;398
Sizeloc1b;4;4;Blocklist1;23;compatible;small;1;left;left;506
Sizeloc1b;4;4;Blocklist1;24;compatible;large;1;right;right;1097
Sizeloc1b;4;4;Blocklist1;25;compatible;large;1;right;right;449
Sizeloc1b;4;4;Blocklist1;26;compatible;small;1;left;left;434
Sizeloc1b;4;4;Blocklist1;27;compatible;large;1;right;right;477
Sizeloc1b;4;4;Blocklist1;28;compatible;large;1;right;right;429
Sizeloc1b;4;4;Blocklist1;29;compatible;small;1;left;left;399
Sizeloc1b;4;4;Blocklist1;30;compatible;large;1;right;right;587
Sizeloc1b;4;4;Blocklist1;31;compatible;small;1;left;left;391
Sizeloc1b;4;4;Blocklist1;32;compatible;large;1;right;right;539
Sizeloc1b;4;4;Blocklist1;33;compatible;small;1;left;left;456
Sizeloc1b;4;4;Blocklist1;34;compatible;large;1;right;right;753
Sizeloc1b;4;4;Blocklist1;35;compatible;large;1;right;right;583
Sizeloc1b;4;4;Blocklist1;36;compatible;small;1;left;left;428
Sizeloc1b;4;4;Blocklist1;37;compatible;large;1;right;right;406
Sizeloc1b;4;4;Blocklist1;38;compatible;small;1;left;left;385
Sizeloc1b;4;4;Blocklist1;39;compatible;large;1;right;right;325
Sizeloc1b;4;4;Blocklist1;40;compatible;large;1;right;right;411
Sizeloc1b;4;4;Blocklist1;41;compatible;large;1;right;right;430
Sizeloc1b;4;4;Blocklist1;42;compatible;small;1;left;left;289
Sizeloc1b;4;4;Blocklist1;43;compatible;large;1;right;right;384
Sizeloc1b;4;4;Blocklist1;44;compatible;small;1;left;left;373
Sizeloc1b;4;4;Blocklist1;45;compatible;small;1;left;left;377
Sizeloc1b;4;4;Blocklist1;46;compatible;large;1;right;right;285
Sizeloc1b;4;4;Blocklist1;47;compatible;small;1;left;left;429
Sizeloc1b;4;4;Blocklist1;48;compatible;large;1;right;right;384
Sizeloc1b;4;4;Blocklist1;49;compatible;large;1;right;right;460
Sizeloc1b;4;4;Blocklist1;50;compatible;small;1;left;left;405
Sizeloc1b;4;4;Blocklist1;51;compatible;large;1;right;right;337
Sizeloc1b;4;4;Blocklist1;52;compatible;small;1;left;left;407
Sizeloc1b;4;4;Blocklist1;53;compatible;small;1;left;left;394
Sizeloc1b;4;4;Blocklist1;54;compatible;small;1;left;left;461
Sizeloc1b;4;4;Blocklist1;55;compatible;small;1;left;left;414
Sizeloc1b;4;4;Blocklist1;56;compatible;large;1;right;right;289
Sizeloc1b;4;4;Blocklist1;57;compatible;large;1;right;right;273
Sizeloc1b;4;4;Blocklist1;58;compatible;small;1;left;left;337
Sizeloc1b;4;4;Blocklist1;59;compatible;large;1;right;right;344
Sizeloc1b;4;4;Blocklist1;60;compatible;large;1;right;right;381
Sizeloc1a;5;1;Blocklist1;1;compatible;large;1;right;right;398
Sizeloc1a;5;1;Blocklist1;2;compatible;small;1;left;left;408
Sizeloc1a;5;1;Blocklist1;3;compatible;large;1;right;right;330
Sizeloc1a;5;1;Blocklist1;4;compatible;small;1;left;left;463
Sizeloc1a;5;1;Blocklist1;5;compatible;small;1;left;left;519
Sizeloc1a;5;1;Blocklist1;6;compatible;large;1;right;right;404
Sizeloc1a;5;1;Blocklist1;7;compatible;large;1;right;right;383
Sizeloc1a;5;1;Blocklist1;8;compatible;small;1;left;left;442
Sizeloc1a;5;1;Blocklist1;9;compatible;small;1;left;left;467
Sizeloc1a;5;1;Blocklist1;10;compatible;large;1;right;right;379
Sizeloc1a;5;2;Blocklist1;1;compatible;small;1;left;left;543
Sizeloc1a;5;2;Blocklist1;2;compatible;small;1;left;left;421
Sizeloc1a;5;2;Blocklist1;3;compatible;large;1;right;right;350
Sizeloc1a;5;2;Blocklist1;4;compatible;small;1;left;left;411
Sizeloc1a;5;2;Blocklist1;5;compatible;large;1;right;right;333
Sizeloc1a;5;2;Blocklist1;6;compatible;small;1;left;left;387
Sizeloc1a;5;2;Blocklist1;7;compatible;small;1;left;left;485
Sizeloc1a;5;2;Blocklist1;8;compatible;large;1;right;right;301
Sizeloc1a;5;2;Blocklist1;9;compatible;large;1;right;right;315
Sizeloc1a;5;2;Blocklist1;10;compatible;large;1;right;right;346
Sizeloc1a;5;2;Blocklist1;11;compatible;large;1;right;right;359
Sizeloc1a;5;2;Blocklist1;12;compatible;small;1;left;left;395
Sizeloc1a;5;2;Blocklist1;13;compatible;small;1;left;left;375
Sizeloc1a;5;2;Blocklist1;14;compatible;small;1;left;left;402
Sizeloc1a;5;2;Blocklist1;15;compatible;large;1;right;right;333
Sizeloc1a;5;2;Blocklist1;16;compatible;small;1;left;left;371
Sizeloc1a;5;2;Blocklist1;17;compatible;small;1;left;left;470
Sizeloc1a;5;2;Blocklist1;18;compatible;large;1;right;right;343
Sizeloc1a;5;2;Blocklist1;19;compatible;large;1;right;right;332
Sizeloc1a;5;2;Blocklist1;20;compatible;large;1;right;right;313
Sizeloc1a;5;2;Blocklist1;21;compatible;large;1;right;right;368
Sizeloc1a;5;2;Blocklist1;22;compatible;large;1;right;right;373
Sizeloc1a;5;2;Blocklist1;23;compatible;small;1;left;left;360
Sizeloc1a;5;2;Blocklist1;24;compatible;small;1;left;left;387
Sizeloc1a;5;2;Blocklist1;25;compatible;large;1;right;right;358
Sizeloc1a;5;2;Blocklist1;26;compatible;small;1;left;left;394
Sizeloc1a;5;2;Blocklist1;27;compatible;small;1;left;left;453
Sizeloc1a;5;2;Blocklist1;28;compatible;small;1;left;left;397
Sizeloc1a;5;2;Blocklist1;29;compatible;large;1;right;right;311
Sizeloc1a;5;2;Blocklist1;30;compatible;small;1;left;left;421
Sizeloc1a;5;2;Blocklist1;31;compatible;small;1;left;left;383
Sizeloc1a;5;2;Blocklist1;32;compatible;large;1;right;right;403
Sizeloc1a;5;2;Blocklist1;33;compatible;small;1;left;left;445
Sizeloc1a;5;2;Blocklist1;34;compatible;small;1;left;left;374
Sizeloc1a;5;2;Blocklist1;35;compatible;small;1;left;left;417
Sizeloc1a;5;2;Blocklist1;36;compatible;large;1;right;right;491
Sizeloc1a;5;2;Blocklist1;37;compatible;small;1;left;left;410
Sizeloc1a;5;2;Blocklist1;38;compatible;large;1;right;right;453
Sizeloc1a;5;2;Blocklist1;39;compatible;small;1;left;left;390
Sizeloc1a;5;2;Blocklist1;40;compatible;large;1;right;right;360
Sizeloc1a;5;2;Blocklist1;41;compatible;large;1;right;right;477
Sizeloc1a;5;2;Blocklist1;42;compatible;large;1;right;right;348
Sizeloc1a;5;2;Blocklist1;43;compatible;large;1;right;right;344
Sizeloc1a;5;2;Blocklist1;44;compatible;small;1;left;left;413
Sizeloc1a;5;2;Blocklist1;45;compatible;large;1;right;right;367
Sizeloc1a;5;2;Blocklist1;46;compatible;small;1;left;left;427
Sizeloc1a;5;2;Blocklist1;47;compatible;small;1;left;left;365
Sizeloc1a;5;2;Blocklist1;48;compatible;large;1;right;right;329
Sizeloc1a;5;2;Blocklist1;49;compatible;large;1;right;right;391
Sizeloc1a;5;2;Blocklist1;50;compatible;large;1;right;right;371
Sizeloc1a;5;2;Blocklist1;51;compatible;large;1;right;right;383
Sizeloc1a;5;2;Blocklist1;52;compatible;small;1;left;left;396
Sizeloc1a;5;2;Blocklist1;53;compatible;large;1;right;right;415
Sizeloc1a;5;2;Blocklist1;54;compatible;large;1;right;right;338
Sizeloc1a;5;2;Blocklist1;55;compatible;large;1;right;right;328
Sizeloc1a;5;2;Blocklist1;56;compatible;small;1;left;left;414
Sizeloc1a;5;2;Blocklist1;57;compatible;small;1;left;left;441
Sizeloc1a;5;2;Blocklist1;58;compatible;large;1;right;right;363
Sizeloc1a;5;2;Blocklist1;59;compatible;small;1;left;left;568
Sizeloc1a;5;2;Blocklist1;60;compatible;small;1;left;left;301
Sizeloc1a;5;3;Blocklist1;1;incompatible;large;1;left;left;537
Sizeloc1a;5;3;Blocklist1;2;incompatible;small;0;right;left;382
Sizeloc1a;5;3;Blocklist1;3;incompatible;large;1;left;left;530
Sizeloc1a;5;3;Blocklist1;4;incompatible;small;1;right;right;328
Sizeloc1a;5;3;Blocklist1;5;incompatible;large;1;left;left;446
Sizeloc1a;5;3;Blocklist1;6;incompatible;large;1;left;left;784
Sizeloc1a;5;3;Blocklist1;7;incompatible;small;1;right;right;405
Sizeloc1a;5;3;Blocklist1;8;incompatible;small;1;right;right;343
Sizeloc1a;5;3;Blocklist1;9;incompatible;small;1;right;right;317
Sizeloc1a;5;3;Blocklist1;10;incompatible;small;1;right;right;364
Sizeloc1a;5;3;Blocklist1;11;incompatible;large;1;left;left;289
Sizeloc1a;5;3;Blocklist1;12;incompatible;large;1;left;left;625
Sizeloc1a;5;3;Blocklist1;13;incompatible;large;1;left;left;387
Sizeloc1a;5;3;Blocklist1;14;incompatible;large;1;left;left;343
Sizeloc1a;5;3;Blocklist1;15;incompatible;large;1;left;left;365
Sizeloc1a;5;3;Blocklist1;16;incompatible;small;1;right;right;370
Sizeloc1a;5;3;Blocklist1;17;incompatible;small;1;right;right;462
Sizeloc1a;5;3;Blocklist1;18;incompatible;small;1;right;right;895
Sizeloc1a;5;3;Blocklist1;19;incompatible;small;1;right;right;439
Sizeloc1a;5;3;Blocklist1;20;incompatible;large;1;left;left;409
Sizeloc1a;5;4;Blocklist1;1;incompatible;large;1;left;left;514
Sizeloc1a;5;4;Blocklist1;2;incompatible;small;1;right;right;337
Sizeloc1a;5;4;Blocklist1;3;incompatible;large;1;left;left;439
Sizeloc1a;5;4;Blocklist1;4;incompatible;large;1;left;left;504
Sizeloc1a;5;4;Blocklist1;5;incompatible;small;1;right;right;407
Sizeloc1a;5;4;Blocklist1;6;incompatible;large;1;left;left;530
Sizeloc1a;5;4;Blocklist1;7;incompatible;small;1;right;right;353
Sizeloc1a;5;4;Blocklist1;8;incompatible;small;1;right;right;470
Sizeloc1a;5;4;Blocklist1;9;incompatible;small;1;right;right;414
Sizeloc1a;5;4;Blocklist1;10;incompatible;small;1;right;right;409
Sizeloc1a;5;4;Blocklist1;11;incompatible;large;1;left;left;452
Sizeloc1a;5;4;Blocklist1;12;incompatible;large;1;left;left;405
Sizeloc1a;5;4;Blocklist1;13;incompatible;small;1;right;right;440
Sizeloc1a;5;4;Blocklist1;14;incompatible;large;1;left;left;402
Sizeloc1a;5;4;Blocklist1;15;incompatible;large;1;left;left;453
Sizeloc1a;5;4;Blocklist1;16;incompatible;small;1;right;right;422
Sizeloc1a;5;4;Blocklist1;17;incompatible;large;1;left;left;392
Sizeloc1a;5;4;Blocklist1;18;incompatible;large;1;left;left;596
Sizeloc1a;5;4;Blocklist1;19;incompatible;small;1;right;right;447
Sizeloc1a;5;4;Blocklist1;20;incompatible;large;1;left;left;713
Sizeloc1a;5;4;Blocklist1;21;incompatible;small;1;right;right;672
Sizeloc1a;5;4;Blocklist1;22;incompatible;small;1;right;right;408
Sizeloc1a;5;4;Blocklist1;23;incompatible;large;1;left;left;387
Sizeloc1a;5;4;Blocklist1;24;incompatible;large;1;left;left;647
Sizeloc1a;5;4;Blocklist1;25;incompatible;small;1;right;right;441
Sizeloc1a;5;4;Blocklist1;26;incompatible;large;1;left;left;466
Sizeloc1a;5;4;Blocklist1;27;incompatible;small;1;right;right;403
